"","key","DAYS.SERVICED","ASSET.TYPE","STATUS","Minors","Adult","Middle_Age_Adult","Senior_Adult","Low_Density_Housing","Medium_Density_Housing","High_Density_Housing","Other_Types","Small_Households","Medium_Households","Large_Households"
"8463","Ward7",3,"WR4","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8464","Ward22",3,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"8465","Ward16",4,"WR4","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"8466","Ward10",7,"WR1","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8467","Ward10",7,"WR4","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8468","Ward11",7,"WR4","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8469","Ward4",5,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8470","Ward4",5,"WR4","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8471","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8472","Ward14",3,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8473","Ward7",1,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8474","Ward5",5,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"8475","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8476","Ward14",7,"WR2","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8477","Ward14",5,"WR4","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8478","Ward12",1,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8479","Ward4",1,"WR2","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8480","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8481","Ward9",1,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8482","Ward9",5,"WR4","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8483","Ward19",7,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"8484","Ward10",7,"WR4","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8485","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"8486","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8487","Ward3",7,"WR4","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8488","Ward11",7,"WR2","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8489","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"8490","Ward14",7,"WR2","Temporarily Removed",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8491","Ward2",3,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"8492","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"8493","Ward2",3,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"8494","Ward4",1,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8495","Ward12",5,"WR1","Temporarily Removed",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8496","Ward14",1,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8497","Ward24",4,"WR2","Temporarily Removed",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"8498","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"8499","Ward13",7,"WR3","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"8500","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"8501","Ward2",1,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"8502","Ward19",1,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"8503","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8504","Ward8",5,"WR2","Temporarily Removed",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"8505","Ward2",3,"WR1","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"8506","Ward12",1,"WR3","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8507","Ward16",1,"WR2","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"8508","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"8509","Ward9",5,"WR3","Temporarily Removed",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8510","Ward20",3,"WR2","Temporarily Removed",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"8511","Ward4",5,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8512","Ward8",5,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"8513","Ward14",7,"WR2","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8514","Ward22",4,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"8515","Ward19",7,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"8516","Ward14",7,"WR2","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8517","Ward9",5,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8518","Ward7",5,"WR2","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8519","Ward25",4,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"8520","Ward7",3,"WR2","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8521","Ward25",4,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"8522","Ward4",5,"WR2","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8523","Ward12",5,"WR1","Temporarily Removed",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8524","Ward4",7,"WR2","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8525","Ward11",7,"WR3","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8526","Ward7",5,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8527","Ward3",7,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8528","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8529","Ward4",5,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8530","Ward7",5,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8531","Ward8",5,"WR2","Temporarily Removed",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"8532","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"8533","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"8534","Ward16",1,"WR1","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"8535","Ward13",7,"WR4","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"8536","Ward13",7,"WR2","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"8537","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"8538","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"8539","Ward19",3,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"8540","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8541","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"8542","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8543","Ward22",4,"WR2","Temporarily Removed",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"8544","Ward4",5,"WR2","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8545","Ward5",5,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"8546","Ward1",3,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"8547","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"8548","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8549","Ward17",1,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"8550","Ward25",3,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"8551","Ward22",3,"WR1","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"8552","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8553","Ward2",1,"WR1","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"8554","Ward12",1,"WR3","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8555","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"8556","Ward13",5,"WR1","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"8557","Ward13",5,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"8558","Ward4",5,"WR4","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8559","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8560","Ward14",3,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8561","Ward13",5,"WR1","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"8562","Ward8",5,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"8563","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8564","Ward24",4,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"8565","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"8566","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"8567","Ward4",7,"WR2","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8568","Ward9",1,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8569","Ward22",4,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"8570","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"8571","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"8572","Ward15",5,"WR4","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8573","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"8574","Ward16",3,"WR2","Temporarily Removed",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"8575","Ward19",7,"WR4","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"8576","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"8577","Ward15",4,"WR1","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8578","Ward15",4,"WR1","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8579","Ward3",7,"WR4","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8580","Ward12",5,"WR1","Temporarily Removed",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8581","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"8582","Ward18",4,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"8583","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"8584","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"8585","Ward14",7,"WR2","Temporarily Removed",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8586","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8587","Ward6",1,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"8588","Ward9",1,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8589","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8590","Ward7",3,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8591","Ward5",5,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"8592","Ward19",3,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"8593","Ward19",7,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"8594","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"8595","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8596","Ward15",5,"WR2","Temporarily Removed",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8597","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8598","Ward15",7,"WR1","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8599","Ward18",4,"WR1","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"8600","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8601","Ward14",1,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8602","Ward10",7,"WR3","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8603","Ward15",5,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8604","Ward22",4,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"8605","Ward22",3,"WR1","Temporarily Removed",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"8606","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"8607","Ward14",5,"WR2","Temporarily Removed",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8608","Ward18",1,"WR1","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"8609","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"8610","Ward16",4,"WR2","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"8611","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"8612","Ward19",3,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"8613","Ward7",5,"WR2","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8614","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8615","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8616","Ward17",4,"WR1","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"8617","Ward17",4,"WR2","Temporarily Removed",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"8618","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8619","Ward10",7,"WR4","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8620","Ward12",1,"WR1","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8621","Ward22",3,"WR2","Temporarily Removed",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"8622","Ward11",7,"WR4","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8623","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8624","Ward14",5,"WR2","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8625","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"8626","Ward17",4,"WR1","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"8627","Ward18",7,"WR1","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"8628","Ward15",5,"WR1","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8629","Ward14",3,"WR2","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8630","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8631","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8632","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8633","Ward15",4,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8634","Ward6",1,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"8635","Ward5",1,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"8636","Ward10",7,"WR4","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8637","Ward25",3,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"8638","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8639","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"8640","Ward11",1,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8641","Ward5",1,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"8642","Ward7",3,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"8643","Ward11",7,"WR1","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"8644","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"8645","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"8646","Ward3",1,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8647","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8648","Ward10",7,"WR4","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8649","Ward18",4,"WR1","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"8650","Ward10",7,"WR4","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8651","Ward18",7,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"8652","Ward12",1,"WR3","Temporarily Removed",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8653","Ward10",7,"WR4","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8654","Ward3",5,"WR4","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8655","Ward9",5,"WR4","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"8656","Ward16",4,"WR4","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"8657","Ward12",1,"WR4","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8658","Ward4",5,"WR2","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8659","Ward4",5,"WR4","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"8660","Ward15",1,"WR1","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"8661","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"8662","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"8663","Ward3",5,"WR4","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"8664","Ward1",1,"WR4","Temporarily Removed",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
